id,label,wc,delta_to_scris_centroid,delta_to_vorbit_centroid,closer_to,pc1,pc2
2025-06-03_romania-lui-vitalie-nicusor-dan-cere-implicarea-serviciilor,vorbit,3526,0.3736218363697306,0.23323243147244724,vorbit,2.2936295876687667,-0.0392854788618459
2025-06-04_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_74PzSE,vorbit,4650,0.3933903394373007,0.22938251255788702,vorbit,3.088451904906593,-0.24466336630967733
2025-06-04_nicusor-dan-amenintarea-ruseasca-vizeaza-toata-europa-relati,vorbit,182,0.4864281720346675,0.5390447602409804,scris,0.629548134541534,0.2978773243059182
2025-06-04_nicusor-dan-despre-cheltuielile-statului-platim-o-pizza-medi,vorbit,64,0.6316357924509916,0.6469455215469243,scris,3.3327674141166126,-2.548709853833948
2025-06-04_nicusor-dan-despre-situatia-bugetului,vorbit,116,0.6608624468597024,0.6287375754805388,vorbit,3.769162490054617,0.22349601915086842
2025-06-04_nicusor-dan-luni-vom-avea-o-prima-schita-a-programului-de-gu,vorbit,56,0.6640789639051221,0.6932061912659573,scris,1.059213145953583,0.6767894054419973
2025-06-04_zamfir-si-buzaianu-au-comentat-conferinta-de-presa-a-lui-nic,vorbit,109,0.7519513647322158,0.7847201387068291,scris,2.5135139012724568,1.7245073775594664
2025-06-05_alocutiunea-presedintelui-romaniei-nicusor-dan-la-forumul-na,vorbit,412,0.5539421311361606,0.48898874576376195,vorbit,2.9412387948915284,1.0007020022316593
2025-06-09_nicusor-dan-taxele-pe-tranzactii-bancare-doar-scenarii-guver,vorbit,112,0.6208001938737555,0.628067255997564,scris,2.7539549043808207,0.3301985222272165
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,vorbit,900,0.41520835488369506,0.41687720832814423,scris,0.5845805575126609,1.3783987600493544
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,vorbit,136,0.45727964421977924,0.5561647903323615,scris,-1.0132595183052193,0.419793397177549
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,vorbit,556,0.41150042302923895,0.4590826641026593,scris,-0.22455461689770687,1.804975232973706
2025-06-11_editie-speciala-nicusor-dan-prezinta-prioritatile-partidelor,vorbit,237,0.7296720777683704,0.7851845893606189,scris,1.1668616460596175,-1.2542560054914782
2025-06-11_taxele-ultima-optiune-nicusor-dan-prioritatea-taierea-unor-c,vorbit,124,0.6867827863531697,0.7340076055104255,scris,1.7511882029142103,-1.2805946934474892
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,vorbit,291,0.4056137375006415,0.42401440384325506,scris,0.3159830046813541,1.6851365174750959
2025-06-25_nicusor-dan-crestem-cheltuielile-de-aparare-pentru-ca-orice,vorbit,64,0.8267159290952667,0.8651769067373662,scris,2.7802594305935235,-3.0969992592592175
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,vorbit,542,0.5349452765813999,0.4346162985423476,vorbit,3.171141901419707,0.8702225533284851
2025-06-26_nicusor-dan-declaratie-de-la-summitul-nato-digi24v-stiriledi,vorbit,67,0.5153325562765371,0.607573364141576,scris,-1.3642404784275866,-1.2995110830499423
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,vorbit,6807,0.3853820376688595,0.16513036023501212,vorbit,2.723936357030186,0.06926983704915068
2025-07-14_nicusor-dan-despre-cresterea-tva-digi24-stiriledigi24,vorbit,90,0.5873417772834914,0.6060228984029232,scris,2.1253686820836806,-2.9568582334549296
2025-07-14_nicusor-dan-despre-introducerea-femicidului-in-legislatia-ro,vorbit,131,0.6792175314632335,0.6905104876204265,scris,3.807429979341819,-2.2145753901358725
2025-07-14_nicusor-dan-despre-primele-de-pensionare-de-la-ccr-si-pensii,vorbit,189,0.4898225190089892,0.48112267821919275,vorbit,1.832897323807243,-0.6342110891613333
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,vorbit,84,0.635111528755344,0.6419146694261546,scris,2.591003240610195,-0.41960719385687417
2025-07-15_nicusor-dan-masura-cresterii-tva-putea-sa-nu-fie-luata,vorbit,105,0.5649858734385319,0.5936111899346058,scris,1.9648286743640924,-1.983903627315676
2025-07-16_nicusor-dan-despre-femicid-digi24-stiriledigi24,vorbit,88,0.7626511551365066,0.7479610805971164,vorbit,5.639529292234662,0.7794572345015942
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,vorbit,347,0.5443775475131701,0.5142839677730405,vorbit,2.8444358504919234,-0.4175468982870286
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,vorbit,888,0.3438915624229213,0.3915487136960804,scris,-0.8385573330462051,0.09393842185078917
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,vorbit,1510,0.4708240041547873,0.2994493655470852,vorbit,3.6502107571731783,0.003715211206082029
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,vorbit,150,0.4342317247500123,0.5315569582804525,scris,-0.5133161220944127,0.4793601314074596
2025-07-30_nicusor-dan-propune-reguli-noi-privind-cererile-de-pensionar,vorbit,3638,0.3564071880215272,0.21746070490550534,vorbit,2.405371044293931,-0.27773851432991087
2025-07-30_ora-14-presedintele-nicusor-dan-sustine-o-conferinta-de-pres,vorbit,7533,0.3610814269063883,0.16211896328430034,vorbit,2.7385974574063234,-0.12048669818830125
2025-07-31_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_nGAQ5B,vorbit,7537,0.35943364593886146,0.1647784518675001,vorbit,2.709471893018753,-0.14202467047011036
2025-07-31_nicusor-dan-despre-valul-de-pensionari-din-justitie-ce-este,vorbit,99,0.5963483348809607,0.6644913727060949,scris,1.523165636597418,-2.660784785344261
2025-08-26_discursul-presedintelui-romaniei-nicusor-dan-cu-ocazia-reuni,vorbit,879,0.4341388963680033,0.39177302860792196,vorbit,1.5666972595981967,0.7384072590827597
2025-08-29_editie-speciala-nicusor-dan-reactioneaza-in-cazul-livratorul,vorbit,518,0.6877224683974059,0.5723679944283703,vorbit,4.898795393249923,-0.9320842802317337
2025-08-31_nicusor-dan-sunteti-mai-europeni-decat-europenii-si-locul-du,vorbit,53,0.718957222559337,0.7909366485790228,scris,0.6674391266832517,-0.08055335931039335
2025-09-01_nicusor-dan-2025-si-2026-vor-fi-ani-dificili-pentru-romani,vorbit,175,0.5912945080898486,0.5715811132674766,vorbit,2.7912949354436263,1.161989366441519
2025-09-02_conferinta-presedintele-romaniei-nicusor-dan-si-presedinta-c,vorbit,383,0.361569962522858,0.45064044350902543,scris,-0.7349982968716405,0.6198965437820049
2025-09-03_nicusor-dan-energia-nucleara-reprezinta-20-din-necesarul-de,vorbit,316,0.39648283212138885,0.3664379981201959,vorbit,1.088677160810932,-0.12488673536948337
2025-09-05_nicusor-dan-despre-pensiile-specialilor-au-fost-suprasolicit,vorbit,185,0.5593705336943025,0.5165863369164029,vorbit,2.6883493141159693,0.019143741922859017
2025-09-05_nicusor-dan-romania-nu-va-trimite-trupe-de-mentinere-a-pacii,vorbit,103,0.4883845992562065,0.5407334985741398,scris,1.1122373848565814,0.19310273018163776
2025-09-10_alocutiunea-presedintelui-romaniei-nicusor-dan-sustinuta-in,vorbit,475,0.6100605324586064,0.568242257720537,vorbit,2.5933139881883185,0.18753868484928884
2025-09-10_nicusor-dan-daca-se-va-intampla-si-la-noi-vom-reactiona-la-f,vorbit,69,0.6253455971730251,0.6819163901124814,scris,1.1725063197678829,-0.11354818934915553
2025-09-11_ce-spune-nicusor-dan-despre-vizita-in-sua-sper-sa-fie-o-vizi,vorbit,124,0.5832039847662991,0.6375143981824833,scris,0.9645840414459906,0.639542943802773
2025-09-11_nicusor-dan-daca-ucraina-cedeaza-romania-ar-fi-vecina-direct,vorbit,522,0.5507653784085373,0.4245904660829868,vorbit,3.0215668346703857,0.39177493828361026
2025-09-11_nicusor-dan-de-zece-ani-romania-e-in-razboiul-hibrid-al-fede,vorbit,873,0.4670466301090561,0.3067833924103247,vorbit,3.195835469823381,-0.4360226341928527
2025-09-11_nicusor-dan-despre-cresterea-aur-in-sondaje-arata-ca-cei-40,vorbit,470,0.5039178983174548,0.4442297128438584,vorbit,2.5665083656585272,-0.6962283813500094
2025-09-12_nicusor-dan-romania-de-10-ani-sub-atacul-hibrid-al-rusiei-ab,vorbit,76,0.5509423432902606,0.6006466475539157,scris,0.2489395239510984,0.4704010909371872
2025-09-16_nicusor-dan-reactie-dupa-incidentul-din-spatiul-aerian-roman,vorbit,155,0.6472005617183838,0.600320484577446,vorbit,3.6341306025372395,1.287244722492904
2025-09-16_nicusor-dan-we-don-t-know-if-the-russian-drone-was-armed,vorbit,101,0.6852374467387343,0.6864192656502537,scris,2.751881705504476,1.8304324145043933
2025-09-25_nicusor-dan-au-fost-80-000-de-atacuri-cibernetice-in-perioad,vorbit,138,0.7602100651645425,0.7417060664920595,vorbit,4.013837860481544,-0.8662630780172228
2025-09-25_nicusor-dan-georgescu-nu-a-fost-un-calaret-singuratic-in-jur,vorbit,94,0.8402898713705933,0.8124638615021861,vorbit,6.007851957558356,0.5667081571567714
2025-09-25_nicusor-dan-nu-vad-rusia-capabila-sa-atace-nato-dar-provocar,vorbit,126,0.5302716995717301,0.5381034157351482,scris,1.781294354727386,-0.33576172020971107
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-la-digi24,vorbit,2174,0.4563247584112881,0.278375624995744,vorbit,3.3470339182808204,0.03217317261769395
2025-09-25_nicusor-dan-primul-interviu-dupa-sedinta-csat-rusia-ramane-i,vorbit,7052,0.4208537747951538,0.2002426862208659,vorbit,3.3464820868854996,-0.024184169652897703
2025-09-26_nicusor-dan-despre-influenta-sri-in-romania-stiri-b1tv-26-se,vorbit,136,0.48536671960591754,0.49477412861574066,scris,1.92347496476217,-0.4955952084078006
2025-09-26_nicusor-dan-sri-a-intervenit-in-viata-politica-si-economica,vorbit,158,0.42463869866703857,0.4293367332896926,scris,0.9784156207348598,0.25688105759723784
2025-09-30_nicusor-dan-a-anuntat-cand-va-desecretiza-sedinta-csat-si-ac,vorbit,179,0.5904340266969921,0.5826096352854722,vorbit,3.0384733386003053,-0.6128304740799783
2025-09-30_nicusor-dan-avem-dovada-cu-peschir-banuim-ca-au-fost-20-de-m,vorbit,230,0.6448582484370323,0.6185612044155903,vorbit,2.834193442780143,1.3076945852335735
2025-09-30_nicusor-dan-despre-aderarea-moldovei-la-ue-poate-fi-facuta-c,vorbit,141,0.47698075520158123,0.5273314890776474,scris,0.7632985633360226,-0.0005952079702103973
2025-09-30_nicusor-dan-despre-anularea-alegerilor-avem-dovada-ca-au-fos,vorbit,367,0.5075679529265673,0.42327451279363265,vorbit,2.515361234959661,1.1915422380360199
2025-09-30_nicusor-dan-despre-stagiul-militar-voluntar-romania-sa-aiba,vorbit,195,0.5753979890784366,0.5669226412262615,vorbit,1.249411916804476,0.003701976628464232
2025-10-02_nicusor-dan-amenin-area-nu-mai-este-o-chestiune-de-vecinatat,vorbit,84,0.5355038116336989,0.5537603378546062,scris,1.732535804579223,0.5070799722298154
2025-10-14_studio-politic-nicusor-dan-vrea-sa-implice-sri-in-lupta-anti,vorbit,129,0.46646029530340244,0.49853803494656695,scris,0.6388626944176984,1.9913298938962973
2025-10-21_nicusor-dan-in-principiu-imi-doresc-un-al-doilea-mandat-la-c,vorbit,83,0.5556173425153039,0.6076628483668768,scris,1.4457606893680424,-0.9507916410811326
2025-10-23_nicusor-dan-avem-un-razboi-hibrid-de-cel-putin-10-ani,vorbit,591,0.4313560082369214,0.4070089559218449,vorbit,1.686418596163489,-0.4553074491472606
2025-10-23_nicusor-dan-trebuie-sa-ne-echipam-ca-sa-descurajam-rusia-de,vorbit,81,0.606446819445817,0.6449559286440948,scris,2.26660971386743,0.6651400309011761
2025-10-24_nicusor-dan-a-society-is-defined-by-the-institutions-it-has,vorbit,313,0.48829284095834546,0.4695847020657063,vorbit,2.1624929637374883,-0.8916795535842347
2025-10-27_nicusor-dan-catedrala-nationala-simbol-de-speranta-intr-o-pe,vorbit,221,0.42745595540741066,0.5862744976829837,scris,-3.151711909261355,-1.1054311894553235
2025-11-02_nicusor-dan-reactie-despre-reducerea-numarului-de-militari-a,vorbit,631,0.494845949455288,0.41054891179365277,vorbit,2.426129483462263,-0.6118236848572496
2025-11-06_rutte-nato-isi-va-juca-rolul-sau-nicusor-dan-reinarmarea-nu,vorbit,773,0.2998321964779417,0.4370408925722174,scris,-1.4998403002126444,0.19378705004279284
2025-11-07_nicusor-dan-despre-intalnirea-lui-bolojan-nu-cred-ca-premier,vorbit,98,0.618748827302308,0.6295533286266949,scris,3.62971681669012,0.8213901935620328
2025-11-07_nicusor-dan-despre-salariul-minim-sa-inghete,vorbit,89,0.582575375845462,0.6272179594916548,scris,0.9731311771580439,-0.47241214718997093
2025-11-11_nicusor-dan-declaratia-oanei-gheorghiu-e-nefericita-reactia,vorbit,57,0.6362866213729852,0.6681727812710218,scris,2.6888608369007057,-3.4644973829313424
2025-11-11_presedintele-romaniei-nicusor-dan-despre-pensii-si-justitie,vorbit,111,0.5393832365141257,0.547572506875772,scris,3.114417714572317,-0.9712295127177133
2025-11-12_ce-l-a-socat-pe-nicusor-dan-dupa-ce-a-ajuns-presedinte,vorbit,145,0.8070310516161895,0.8073264826934126,scris,3.339146766369905,-1.4374481280135025
2025-11-12_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_6l2Eup,vorbit,6453,0.38890077996833433,0.1769779507345546,vorbit,2.9995653730061203,-0.22521259360636536
2025-11-12_nicusor-dan-conferinta-de-presa-presedintele-prezinta-strate,vorbit,5484,0.3899126626860645,0.19136057944328447,vorbit,2.7642832064230247,-0.23861057425572044
2025-11-12_nicusor-dan-e-mai-bine-sa-fii-vecin-cu-ucraina-decat-cu-rusi,vorbit,196,0.5169912890564498,0.5098542472975988,vorbit,2.4125275184810473,0.30133662517196025
2025-11-12_nicusor-dan-nu-ne-dorim-sa-fim-vecini-cu-rusia,vorbit,332,0.47255997197625027,0.41225413617119605,vorbit,2.441660179246299,-0.10456806093552479
2025-11-12_nicusor-dan-nu-vrem-sa-aparam-statul-vrem-sa-aparam-cetateni,vorbit,1839,0.3875589839321336,0.32132009733015165,vorbit,1.5773484227710826,-0.47979561888953054
2025-11-12_nicusor-dan-serviciile-de-informatii-vor-fi-implicate-in-lup,vorbit,97,0.48781383983083676,0.5652928831956776,scris,-0.27214139555896444,-0.3310897040386542
2025-11-21_nicusor-dan-despre-aducerea-in-tara-a-mercenarului-horatiu-p,vorbit,87,0.6119048241076843,0.6201028939934262,scris,3.013167868882301,-0.13888334764786556
2025-11-21_nicusor-dan-orice-plan-de-pace-trebuie-aprobat-de-ucraina,vorbit,406,0.5270799898752865,0.45120175414859687,vorbit,2.543107061298004,-0.307867717261349
2025-11-21_prima-reactie-a-lui-nicusor-dan-dupa-informatiile-aparute-cu,vorbit,166,0.6906645133364323,0.6425479616666954,vorbit,3.1423817624854955,-0.5295183605699356
2025-11-26_nicusor-dan-declaratii-din-parlament-despre-problemele-inter,vorbit,1054,0.37372924388158874,0.3454363619441371,vorbit,0.4977378033252789,-0.6922546490543758
2025-11-26_nicusor-dan-declaratii-dupa-sustinerea-discursului-in-parlam,vorbit,273,0.43480136671585456,0.43050891619821835,vorbit,1.0621002447873424,-0.8501986452770954
2025-11-26_nicusor-dan-drone-care-din-cand-in-cand-intra-pe-teritoriul,vorbit,130,0.44952140168302873,0.4513569751708766,scris,1.4605536280294424,0.23604215151168514
2025-12-01_nicusor-dan-mesaj-de-ziua-nationala-e-o-zi-de-sarbatoare-sa,vorbit,71,0.5814714923866755,0.6103222387825828,scris,1.7320119933966214,1.5696392741863505
2025-12-01_nicusor-dan-suntem-membri-ai-ue-dar-de-multe-ori-vocea-roman,vorbit,77,0.4941032845634994,0.5865353164518321,scris,-1.1569284252928562,0.3009368428316197
2025-12-02_nicusor-dan-mesaj-de-1-decembrie-digi24-stiriledigi24,vorbit,165,0.5065534101032712,0.563682279159599,scris,1.1188305889833663,-1.021152386196824
2025-12-02_nicusor-dan-mesaj-de-1-decembrie-totusi-suntem-mai-putin-cor,vorbit,1205,0.34754203511432785,0.32825748038182145,vorbit,0.7256883103215951,0.5646456585431464
2025-12-03_nicusor-dan-despre-criza-apei-potabile-din-prahova-vinova-ia,vorbit,798,0.47458106629934066,0.3839501629987603,vorbit,2.352258820944719,-0.8104824330513778
2025-12-03_nicusor-dan-despre-criza-apei-potabile-din-prahova-vinova-ia_cxJ5Wc,vorbit,86,0.5002127372115415,0.5123849534814907,scris,0.8328809003842297,-1.3071849006263534
2025-12-03_nicusor-dan-dupa-amenintarile-lui-putin-sunt-declaratii-pent,vorbit,80,0.7709997998052915,0.8242290099379601,scris,2.465118223607098,-1.1479929055899503
2025-12-03_nicusor-dan-vinovatia-este-la-apele-romane,vorbit,291,0.604426116541926,0.5488656219121283,vorbit,3.044503716617033,-0.7566081093267831
2025-12-04_nicusor-dan-despre-alegerile-anulate-au-aparut-suficiente-in,vorbit,149,0.6568119162474007,0.6230835309583388,vorbit,3.4790357341978106,0.10182584512157454
2025-12-04_nicusor-dan-despre-demisia-lui-mosteanu-intensitatea-critici,vorbit,139,0.45749762132571903,0.5123814975770552,scris,0.15844244973047508,0.3922969341639447
2025-12-04_nicusor-dan-vinovatia-este-la-apele-romane-newsroom-din-3-de,vorbit,660,0.46465398132815877,0.39899269968349416,vorbit,2.1940509663705394,-0.598510467086067
2025-12-07_presedintele-nicusor-dan-de-mult-nu-am-mai-votat-pentru-altc,vorbit,112,0.6442144207406727,0.6238676589044065,vorbit,3.856890265499819,0.8381981538358019
2025-12-09_nicusor-dan-nu-vad-vreun-motiv-pentru-care-un-ministru-trebu,vorbit,109,0.9019315735917014,0.837106040329174,vorbit,5.837339037588517,-0.8968174006336664
2025-12-10_nicusor-dan-nu-toti-votantii-aur-sunt-extremisti-stiri-b1tv,vorbit,163,0.6178055517522933,0.6121940301257898,vorbit,2.4981256069253064,0.1976205591978382
2025-12-10_romania-lui-vitalie-nicusor-dan-despre-strategia-de-securita,vorbit,2880,0.4347798866501271,0.29591797417594834,vorbit,2.864302620166971,-0.2340708597427149
2025-12-15_nicusor-dan-anunturi-majore-in-scandalurile-momentului,vorbit,331,0.5453694212932964,0.5180189363508102,vorbit,1.626821290170075,0.6447412433121233
2025-12-16_nicusor-dan-declara-ca-rusia-va-continua-sa-fie-o-amenintare,vorbit,880,0.3944949230005114,0.27377116193161977,vorbit,1.9975761486373829,0.2582584908080206
2025-12-16_nicusor-dan-sunt-destul-de-pesimist-cu-privire-la-intentia-r,vorbit,85,0.5677694016544939,0.6187132674941881,scris,0.1557655117511869,-0.5532683570812281
2025-12-16_nicusor-dan-trebuie-sa-fim-calmi-dar-sa-investim-in-aparare,vorbit,60,0.5884111972027806,0.5916292155631704,scris,2.5799364208726687,-0.5884445182842314
2025-12-17_declaratia-presedintelui-romaniei-nicusor-dan-in-regatul-mar,vorbit,890,0.48583844288432393,0.3301123683983709,vorbit,3.2494582573736728,-0.8019537378151566
2025-12-17_nicusor-dan-despre-cresterea-impozitelor-nu-e-nici-fericire,vorbit,88,0.6658773018149396,0.6846032059886105,scris,2.238478362879764,0.7742849961494706
2025-12-17_nicusor-dan-sunt-probleme-la-modul-in-care-se-fac-promovaril,vorbit,660,0.4980315828718947,0.40335521994163065,vorbit,3.020365239426579,-1.0526807641448452
2025-12-18_nicusor-dan-avem-atacuri-cibernetice-campanie-de-dezinformar,vorbit,263,0.5095023183289706,0.4473136775835959,vorbit,2.2903955831788347,0.407323693820324
2025-12-18_nicusor-dan-problema-fundamentala-este-de-ce-nu-reusim-in-15,vorbit,53,0.49406887656341003,0.48668608778825595,vorbit,2.5525897361960177,-0.38960627869133363
2025-12-18_nicusor-dan-problema-fundamentala-este-de-ce-nu-reusim-in-15_wynkjt,vorbit,200,0.48706563348402704,0.4755368709997214,vorbit,1.6486190422744502,-0.12064138573582338
2025-12-18_nicusor-dan-sustinem-oricare-dintre-variantele-de-ajutor-fin,vorbit,370,0.46302343876144264,0.4450670238419205,vorbit,1.1311931371463686,-0.426714248766073
2025-12-19_nicusor-dan-anunt-inainte-de-intalnirea-cu-magistratii,vorbit,93,0.5557114833290108,0.6022553458123979,scris,0.859424939919702,0.7387126899572791
2025-12-21_declaratia-presedintelui-romaniei-nicusor-dan-pe-tema-proble,vorbit,1403,0.3515337113564288,0.26792552832834887,vorbit,1.6032124267181,-0.07449826565129276
2025-12-21_nicusor-dan-exista-magistrati-care-actioneaza-in-interesul-u_i-HYCW,vorbit,114,0.46824892663280915,0.5540365569410068,scris,-1.1593069154611315,0.11408837832291663
2025-12-21_nicusor-dan-magistratii-intimidati-inainte-de-discutiile-de,vorbit,299,0.534421120828657,0.5278485908068616,vorbit,1.3355521449341416,-0.4518160260228081
2025-12-21_nicusor-dan-magistratii-intimidati-inainte-de-discutiile-de__MoX2e,vorbit,135,0.6305067523567406,0.6124500803000584,vorbit,3.2627532789863407,0.12479708403674188
2025-12-21_nicusor-dan-voi-face-un-referendum-daca-csm-nu-actioneaza-in,vorbit,124,0.5951538795486546,0.6521286986087822,scris,0.6115801342188021,-1.8178382265745254
2025-12-21_nicusor-dan-voi-initia-in-ianuarie-un-referendum-in-cadrul-c,vorbit,184,0.5769660535519018,0.5867656073606876,scris,2.1750088061078094,-0.17074362769562185
2025-12-22_discutii-publice-la-cotroceni-intre-presedintele-romaniei-ni_7lGgIp,vorbit,12220,0.3827975217531079,0.2106632579974846,vorbit,2.366613005044973,-0.04502800587533659
2025-12-22_nicusor-dan-anunta-un-referendum-printre-magistrati-digi24,vorbit,151,0.5988379742300466,0.6222707253107548,scris,0.4993828267498391,-0.7469188988185275
2025-12-22_nicusor-dan-multe-dintre-cele-semnalate-necesita-verificari,vorbit,54,0.7596570144393254,0.802043109311608,scris,1.3519396511280954,2.8363100499463547
2026-01-01_nicusor-dan-mesaj-de-condoleante-dupa-incediul-din-elvetia,vorbit,75,0.5894052641686638,0.6620387566216235,scris,-0.060757580800547245,2.006641513172808
2026-01-06_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa_iZQQF2,vorbit,2632,0.44775367657536674,0.271737537075633,vorbit,3.127094154148246,-0.23242117470154255
2026-01-06_nicusor-dan-declaratii-la-bordul-avionului-spartan-cu-care-a,vorbit,50,0.71836462470591,0.7812747754041218,scris,1.6751450012965752,-3.741086291594818
2026-01-06_nicusor-dan-suntem-intr-un-context-international-dificil,vorbit,96,0.5767005966645905,0.6235488228793999,scris,0.6003572098625215,-3.1930870447221147
2026-01-07_garantii-de-securitate-pentru-ucraina-si-mize-interne-nicuso,vorbit,2510,0.445387975778046,0.2642559753459276,vorbit,3.090263865557337,-0.22439976241204052
2026-01-07_nicusor-dan-e-nevoie-de-un-avion-prezidential,vorbit,204,0.5509661514235006,0.6026112476900152,scris,1.7324422433306996,-0.5567907039167067
2026-01-07_nicusor-dan-mi-ar-fi-placut-mai-degraba-ca-taxele-sa-scada,vorbit,134,0.6277929538747228,0.5964337730964209,vorbit,2.85087730355418,0.8417321199495535
2026-01-15_nicusor-dan-ne-asteapta-o-perioada-complicata-si-dificil-de,vorbit,84,0.4890529381558948,0.5969659946594716,scris,-1.5392424721731426,-1.5498799898529678
2026-01-15_nicusor-dan-romania-sustine-pacea-in-ucraina-si-integrarea-r,vorbit,2099,0.2182943403730195,0.3762565004490385,scris,-1.797939792398067,-0.7242237252190737
2026-01-22_nicusor-dan-despre-pozitia-romaniei-cu-privire-la-groenlanda,vorbit,263,0.5758632080640681,0.5656212336641697,vorbit,2.0433509523715188,-1.4675950218608267
2026-01-23_nicusor-dan-explica-ce-inseamna-ca-nu-a-mers-teleleu-la-davo,vorbit,125,0.722965130111621,0.742046959730743,scris,3.78638385685153,4.190876218816573
2026-01-24_discursul-lui-nicusor-dan-de-la-iasi-bruiat-de-simpatizantii,vorbit,477,0.515199578948609,0.4844763604943135,vorbit,2.270457304980398,1.210488812516032
2026-01-24_huiduieli-si-aplauze-la-focsani-nicusor-dan-este-un-drept-pe,vorbit,371,0.5272526508372897,0.48384345711383,vorbit,2.2617686477023438,2.14191665911441
2026-01-24_nicusor-dan-e-democratie-e-libertate-sa-spuna-fiecare-ce-vre,vorbit,1548,0.4303367493474631,0.2546760136187813,vorbit,3.0797166737137327,-0.05191697435791145
2026-01-24_nicusor-dan-la-multi-ani-dragi-focsaneni-care-huiduiti-autor,vorbit,99,0.7408907692954654,0.7651399437641119,scris,1.9300365497783947,2.1714221953686805
2026-01-24_nicusor-dan-mae-analizeaza-participarea-romaniei-la-consiliu,vorbit,57,0.6650419454769307,0.667262452364117,scris,2.5008948577471157,0.7484051172597783
2026-01-24_nicusor-dan-nu-facem-comedii-din-relatia-intre-guvern-si-par,vorbit,123,0.5537827305955292,0.5650488287701169,scris,1.5749324658596893,-1.0483436877438854
2026-01-24_ziua-unirii-principatelor-umbrita-de-proteste-discursul-lui,vorbit,192,0.4783664090448185,0.49728552025235906,scris,1.040629863785443,2.359056395453066
2026-01-30_nicusor-dan-despre-numirile-la-sri-si-sie-digi24-stiriledigi,vorbit,169,0.6614312032654469,0.6224523072389045,vorbit,3.036139602758006,-1.4633682350331576
2026-01-30_nicusor-dan-despre-tensiunile-din-coalitie-nu-exista-alterna,vorbit,4944,0.42516024424091525,0.2071451941019666,vorbit,2.8505744417261885,-0.24928863157075976
2026-01-30_nicusor-dan-despre-tensiunile-din-coalitie-nu-exista-alterna_9sksTM,vorbit,87,0.6010673896863037,0.6163442405075952,scris,1.7831761568454627,-0.5703857854405235
2026-01-30_nicusor-dan-despre-vizita-in-sua-digi24-stiriledigi24,vorbit,101,0.7008056884882795,0.6782481480826996,vorbit,2.6336034532759722,-0.6500926665394693
2026-01-30_nicusor-dan-nu-exista-risc-de-crestere-de-taxe-in-viitorul-a,vorbit,122,0.9044669417022584,0.8792685567425828,vorbit,4.52483725037625,-2.3214644277145786
2026-01-30_nicusor-dan-un-guvern-minoritar-putin-probabil-bolojan-a-rap,vorbit,132,0.6955664138122508,0.7197775296485618,scris,1.583801820481159,2.557253484667855
2026-02-09_participa-sau-nu-romania-la-consiliul-pentru-pace-al-lui-tru,vorbit,54,0.8535902706481338,0.9207382016005069,scris,1.00113014902649,-3.9961871726289773
2026-02-12_ce-spune-nicusor-dan-despre-participarea-romaniei-la-prima-e,vorbit,100,0.5886897785704723,0.5916989619410082,scris,2.19090534672395,-1.6446306810805904
2026-02-12_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus,vorbit,702,0.5091813578449991,0.42337239939348903,vorbit,2.2031538501696364,-0.501618789605425
2026-02-12_nicusor-dan-anunt-de-la-consiliul-european-il-refuza-din-nou,vorbit,1923,0.3623059932515416,0.26429321195958455,vorbit,1.7273547055938925,0.12888957591141725
2026-02-12_nicusor-dan-despre-candidatii-la-sefia-parchetelor-sunt-pers,vorbit,153,0.8722084268321147,0.8368248573151956,vorbit,4.688534983414875,0.3749105891768245
2026-02-12_nicusor-dan-dupa-summitul-din-belgia-comisia-europeana-va-pr,vorbit,3128,0.3663013597174323,0.21233826450432147,vorbit,2.2247519790899943,0.19602987928913163
2026-02-12_nicusor-dan-este-evidenta-tergiversarea-ccr-imi-doresc-o-asu,vorbit,59,0.6443347131675656,0.6283084659620877,vorbit,2.715352009404511,0.054354834700511126
2026-02-12_nicusor-dan-pretul-energiei-este-o-chestiune-foarte-importan,vorbit,117,0.5759329054385709,0.6378239541287372,scris,0.37078836831878775,-0.4942113108718305
