id,date,tip,period,n_sentences,n_words,n_unique_lemmas,sent_len_mean,sent_len_std,sent_len_p95,word_len_mean,tree_depth_mean,tree_depth_max,ttr_lemma,mtld,func_ratio
2025-02-20_in-orasele-din-moldova-pe-care-le-am-vizitat-recent-am-intal,2025-02-20,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,19,18,9.5,10.606601717798213,2,5.684210526315789,3.0,4,0.9473684210526315,0.0,0.42105263157894735
2025-02-20_romania-asteapta-o-schimbare-reala-romania-puternica-are-nev,2025-02-20,facebook-post,2024Q4-2025Q1 candidatură-precampanie,3,16,14,5.333333333333333,3.0550504633038935,6,6.375,2.0,2,0.875,0.0,0.25
2025-02-21_discutiile-internationale-despre-reconfigurarea-securitatii,2025-02-21,facebook-post,2024Q4-2025Q1 candidatură-precampanie,4,90,69,22.5,17.31088289679838,30,5.122222222222222,4.5,9,0.7666666666666667,108.00000000000004,0.43333333333333335
2025-02-21_impreuna-pentru-romania-onesta,2025-02-21,facebook-post,2024Q4-2025Q1 candidatură-precampanie,1,5,5,5.0,0.0,5,5.6,2.0,2,1.0,0.0,0.2
2025-02-21_presedintele-trebuie-sa-uneasca-energiile-din-societate-doar,2025-02-21,facebook-post,2024Q4-2025Q1 candidatură-precampanie,3,18,16,6.0,3.4641016151377544,8,6.444444444444445,3.0,4,0.8888888888888888,0.0,0.2777777777777778
2025-02-21_ultimul-dintre-studiile-de-fundamentare-necesare-pentru-actu,2025-02-21,facebook-post,2024Q4-2025Q1 candidatură-precampanie,11,242,144,22.09090909090909,12.644797708579963,36,5.636363636363637,4.5,7,0.5950413223140496,81.49190110826939,0.384297520661157
2025-02-21_vrei-sa-fii-parte-din-schimbare-alatura-te-echipei-de-volunt,2025-02-21,facebook-post,2024Q4-2025Q1 candidatură-precampanie,5,61,55,12.2,6.760177512462229,11,6.081967213114754,4.0,7,0.9016393442622951,173.6466666666667,0.3114754098360656
2025-02-22_bucurestiul-este-finalist-la-premiile-saptamanii-europene-a,2025-02-22,facebook-post,2024Q4-2025Q1 candidatură-precampanie,4,66,54,17.0,10.739335795724674,22,5.863636363636363,3.75,5,0.8181818181818182,101.64000000000003,0.3181818181818182
2025-02-22_in-vremuri-complicate-singura-resursa-ramane-discernamantul,2025-02-22,facebook-post,2024Q4-2025Q1 candidatură-precampanie,1,9,9,9.0,0.0,9,6.777777777777778,2.0,2,1.0,0.0,0.2222222222222222
2025-02-23_am-discutat-in-acest-week-end-cu-oameni-din-ploiesti-brasov,2025-02-23,facebook-post,2024Q4-2025Q1 candidatură-precampanie,9,161,99,17.88888888888889,7.606649138162685,23,5.372670807453416,4.333333333333333,6,0.6149068322981367,80.5,0.4658385093167702
2025-02-23_felicit-blocul-de-centru-dreapta-pro-european-cdu-csu-pentru,2025-02-23,facebook-post,2024Q4-2025Q1 candidatură-precampanie,7,122,82,17.428571428571427,15.273693537769908,23,5.401639344262295,3.5714285714285716,6,0.6721311475409836,77.98032589922656,0.3770491803278688
2025-02-23_grup-de-suport-pentru-femeile-afectate-de-violenta-domestica,2025-02-23,facebook-post,2024Q4-2025Q1 candidatură-precampanie,7,83,60,12.571428571428571,7.1614044911395895,18,6.0,3.7142857142857144,6,0.7228915662650602,83.43304347826087,0.39759036144578314
2025-02-24_proiectul-politic-care-va-avea-cei-mai-multi-cei-mai-entuzia,2025-02-24,facebook-post,2024Q4-2025Q1 candidatură-precampanie,3,59,41,19.666666666666668,11.590225767142474,18,6.0,5.0,9,0.6949152542372882,52.64224137931035,0.4915254237288136
2025-02-25_cifrele-vorbesc-clar-suntem-pe-drumul-cel-bun-si-romania-one,2025-02-25,facebook-post,2024Q4-2025Q1 candidatură-precampanie,7,75,65,10.714285714285714,5.822779568622009,16,6.0,3.2857142857142856,5,0.8666666666666667,157.50000000000006,0.4
2025-02-25_impreuna-vom-reusi-romaniaonesta-romaniputernica-nicusorpres,2025-02-25,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,7,7,3.5,0.7071067811865476,3,8.857142857142858,1.5,2,1.0,0.0,0.14285714285714285
2025-02-25_mai-bine-mai-tarziu-decat-niciodata-alegerile-trebuie-organi,2025-02-25,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,14,13,7.0,0.0,7,6.0,3.5,4,0.9285714285714286,0.0,0.07142857142857142
2025-02-26_daca-voi-avea-increderea-romanilor-voi-fi-un-presedinte-acti,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,37,34,18.5,21.920310216782973,3,6.45945945945946,3.5,6,0.918918918918919,0.0,0.43243243243243246
2025-02-26_suntem-aproape-de-100-000-de-semnaturi-pentru-depunerea-cand,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,4,81,62,20.5,15.0,22,6.1234567901234565,4.75,7,0.7654320987654321,96.68842105263157,0.3950617283950617
2025-02-27_500-de-copii-vor-fi-ajutati-sa-ramana-alaturi-de-familiile-l,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,6,180,110,31.166666666666668,17.769824609901658,33,5.572222222222222,6.0,7,0.6111111111111112,90.0,0.43333333333333335
2025-02-27_in-sibiu-am-descoperit-aceleasi-probleme-ca-la-bucuresti-cup,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,6,59,51,9.833333333333334,6.013872850889571,16,5.610169491525424,3.1666666666666665,6,0.864406779661017,121.83500000000004,0.5084745762711864
2025-02-27_mai-multe-despre-copilaria-mea-la-fagaras-maine-dimineata-ro,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,11,11,5.5,4.949747468305833,2,7.181818181818182,2.5,3,1.0,0.0,0.36363636363636365
2025-02-27_maine-dimineata-lansam-un-video-despre-copilaria-mea-la-faga,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,3,14,14,4.666666666666667,4.618802153517006,2,6.571428571428571,1.6666666666666667,3,1.0,0.0,0.42857142857142855
2025-02-27_toata-viata-mea-am-luptat-pentru-dreptate-pentru-protectia-c,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,6,105,74,17.666666666666668,4.844240566555986,19,4.419047619047619,4.0,8,0.7047619047619048,84.74897632188001,0.49523809523809526
2025-02-28_casa-bunicii-romaniaonesta-nicusorpresedinte,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,1,4,4,4.0,0.0,4,10.25,2.0,2,1.0,0.0,0.0
2025-02-28_cred-ca-e-important-sa-stiti-de-unde-vin-daca-si-voua-vi-se,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,3,21,19,7.0,4.358898943540674,9,4.9523809523809526,3.3333333333333335,5,0.9047619047619048,0.0,0.5714285714285714
2025-02-28_despre-mentinerea-legaturii-cu-parintii-cand-eram-in-straina,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,11,11,5.5,4.949747468305833,2,7.818181818181818,2.0,3,1.0,0.0,0.36363636363636365
2025-02-28_este-profund-ingrijorator-ca-romania-a-fost-retrogradata-in,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,7,168,115,24.142857142857142,22.281745678384144,29,6.035714285714286,5.857142857142857,14,0.6845238095238095,135.193201960171,0.39285714285714285
2025-02-28_in-politica-noastra-externa-trebuie-sa-punem-intotdeauna-pe,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,16,16,8.5,7.7781745930520225,3,7.375,2.5,3,1.0,0.0,0.25
2025-02-28_mergeam-la-colindat-romaniaonesta-nicusorpresedinte,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,2,5,5,2.5,0.7071067811865476,2,9.4,1.5,2,1.0,0.0,0.4
2025-02-28_sust-in-ferm-ucraina-i-n-lupta-sa-pentru-o-pace-justa-s-i-su,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,3,68,54,23.333333333333332,10.503967504392486,23,4.720588235294118,5.0,8,0.7941176470588235,92.47999999999999,0.38235294117647056
2025-03-01_ce-le-as-spune-copiilor-din-orasele-mici-ale-romaniei-asa-cu,2025-03-01,facebook-post,2025Q2 campanie + investitură,2,18,17,9.0,9.899494936611665,2,5.055555555555555,2.5,4,0.9444444444444444,0.0,0.5
2025-03-01_filmele-si-cartile-din-copilarie-romaniaonesta-nicusorpresed,2025-03-01,facebook-post,2025Q2 campanie + investitură,2,7,7,3.5,2.1213203435596424,2,8.285714285714286,2.0,3,1.0,0.0,0.2857142857142857
2025-03-01_haideti-sa-stam-de-vorba-va-astept-mesajele-pe-whatsapp-la-0,2025-03-01,facebook-post,2025Q2 campanie + investitură,3,37,32,12.666666666666666,3.2145502536643185,14,7.27027027027027,4.0,6,0.8648648648648649,0.0,0.40540540540540543
2025-03-01_rolul-scolii-romaniaonesta-nicusorpresedinte,2025-03-01,facebook-post,2025Q2 campanie + investitură,2,4,4,2.0,0.0,2,10.25,1.5,2,1.0,0.0,0.0
2025-03-01_solidaritatea-dintre-noi-romaniaonesta-nicusorpresedinte,2025-03-01,facebook-post,2025Q2 campanie + investitură,2,5,5,2.5,0.7071067811865476,2,10.4,1.5,2,1.0,0.0,0.4
2025-03-01_traim-poate-cele-mai-provocatoare-vremuri-din-ultimele-decen,2025-03-01,facebook-post,2025Q2 campanie + investitură,2,31,28,15.5,13.435028842544403,6,4.870967741935484,4.0,5,0.9032258064516129,0.0,0.41935483870967744
2025-03-02_91-de-statii-stb-vor-primi-denumiri-noi-mai-precise-care-ref,2025-03-02,facebook-post,2025Q2 campanie + investitură,6,114,79,19.666666666666668,6.860515043833566,23,5.245614035087719,4.5,6,0.6929824561403509,94.51282051282051,0.32456140350877194
2025-03-02_cea-mai-entuziasta-echipa-de-voluntari-la-nivel-national-ei,2025-03-02,facebook-post,2025Q2 campanie + investitură,3,43,40,14.333333333333334,9.291573243177568,10,6.232558139534884,3.3333333333333335,4,0.9302325581395349,0.0,0.37209302325581395
2025-03-02_educatia-primita-de-la-parinti-romaniaonesta-nicusorpresedin,2025-03-02,facebook-post,2025Q2 campanie + investitură,2,7,7,3.5,2.1213203435596424,2,8.0,2.5,4,1.0,0.0,0.2857142857142857
2025-03-02_mancarea-de-la-bunici-lapte-cu-mamaliga-romaniaonesta-nicuso,2025-03-02,facebook-post,2025Q2 campanie + investitură,1,9,9,9.0,0.0,9,7.0,3.0,3,1.0,0.0,0.3333333333333333
2025-03-02_marim-capacitatea-de-cazare-a-adapostului-de-caini-aspa-miha,2025-03-02,facebook-post,2025Q2 campanie + investitură,5,80,53,16.8,9.85900603509299,25,5.2,3.6,6,0.6625,48.0030959752322,0.375
2025-03-02_romania-pe-primul-loc-din-lume-la-matematica-romaniaonesta-n,2025-03-02,facebook-post,2025Q2 campanie + investitură,2,9,9,5.0,4.242640687119285,2,6.777777777777778,2.0,3,1.0,0.0,0.3333333333333333
2025-03-02_satul-bunicilor-romaniaonesta-nicusorpresedinte,2025-03-02,facebook-post,2025Q2 campanie + investitură,2,4,4,2.0,0.0,2,11.0,1.5,2,1.0,0.0,0.0
2025-03-03_am-avut-onoarea-sa-primesc-astazi-la-sediul-primariei-capita,2025-03-03,facebook-post,2025Q2 campanie + investitură,5,153,98,30.6,4.722287581247038,33,5.647058823529412,6.2,8,0.6405228758169934,79.40744758960646,0.35294117647058826
2025-03-03_bucuria-de-a-merge-la-scoala-romaniaonesta-nicusorpresedinte,2025-03-03,facebook-post,2025Q2 campanie + investitură,2,8,8,4.0,2.8284271247461903,2,6.625,2.0,3,1.0,0.0,0.375
2025-03-03_cand-vom-alege-pentru-urmatorii-5-ani-sa-nu-uitam-de-tinerii,2025-03-03,facebook-post,2025Q2 campanie + investitură,2,22,22,11.5,3.5355339059327378,9,6.5,2.5,3,1.0,0.0,0.4090909090909091
2025-03-03_pe-panoul-de-la-liceul-radu-negru-din-fagaras-romaniaonesta,2025-03-03,facebook-post,2025Q2 campanie + investitură,2,11,11,5.5,4.949747468305833,2,6.090909090909091,2.0,3,1.0,0.0,0.36363636363636365
2025-03-03_vacantele-la-tara-la-bunici-romaniaonesta-nicusorpresedinte,2025-03-03,facebook-post,2025Q2 campanie + investitură,2,7,6,3.5,2.1213203435596424,2,7.571428571428571,1.5,2,0.8571428571428571,0.0,0.2857142857142857
2025-03-04_astazi-se-implinesc-48-de-ani-de-la-cutremurul-devastator-ca,2025-03-04,facebook-post,2025Q2 campanie + investitură,8,198,125,26.125,17.658971819284545,28,5.661616161616162,5.0,7,0.6313131313131313,72.77545248868779,0.40404040404040403
2025-03-04_azi-serviciul-de-informatii-externe-al-rusiei-a-dat-un-comun,2025-03-04,facebook-post,2025Q2 campanie + investitură,4,125,83,31.5,26.057628441590765,24,5.16,6.0,9,0.664,74.05703619067864,0.448
2025-03-04_in-2019-am-facut-o-promisiune-simpla-dar-esentiala-primaria,2025-03-04,facebook-post,2025Q2 campanie + investitură,3,37,32,12.666666666666666,3.0550504633038935,12,5.756756756756757,4.333333333333333,6,0.8648648648648649,0.0,0.40540540540540543
2025-03-04_viziunea-mea-pentru-un-viitor-guvern,2025-03-04,facebook-post,2025Q2 campanie + investitură,1,7,7,7.0,0.0,7,4.571428571428571,3.0,3,1.0,0.0,0.42857142857142855
2025-03-05_astazi-am-avut-o-intalnire-extrem-de-interesanta-cu-reprezen,2025-03-05,facebook-post,2025Q2 campanie + investitură,10,255,137,25.7,16.343874149730297,37,5.662745098039216,5.3,8,0.5372549019607843,78.82267441860465,0.41568627450980394
2025-03-05_interventia-presedintelui-trump-de-azi-noapte-din-congres-es,2025-03-05,facebook-post,2025Q2 campanie + investitură,5,133,93,26.8,8.555699854482976,29,5.2180451127819545,5.6,7,0.6992481203007519,133.0,0.46616541353383456
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,8,204,111,26.25,28.843172007055177,56,5.421568627450981,4.5,11,0.5441176470588235,43.471428571428575,0.4068627450980392
2025-03-06_copiii-familia-iubirea-care-ne-tine-ancorati-in-aceasta-lume,2025-03-06,facebook-post,2025Q2 campanie + investitură,5,34,29,6.8,7.259476565152615,12,5.147058823529412,2.4,5,0.8529411764705882,0.0,0.5294117647058824
2025-03-06_ne-vedem-la-cluj-sambata-vom-fi-la-cluj-dar-pana-atunci-trim,2025-03-06,facebook-post,2025Q2 campanie + investitură,6,44,35,7.333333333333333,3.9327683210007,10,4.5,2.3333333333333335,3,0.7954545454545454,0.0,0.5454545454545454
2025-03-06_o-afacere-de-familie-infiintata-in-1995-in-bacau-a-crescut-s,2025-03-06,facebook-post,2025Q2 campanie + investitură,4,87,64,22.25,15.063753405664428,27,5.517241379310345,4.5,6,0.735632183908046,92.14434782608696,0.4367816091954023
2025-03-07_acum-trei-luni-romanii-au-spus-clar-nu-se-mai-poate-au-cerut,2025-03-07,facebook-post,2025Q2 campanie + investitură,6,89,66,15.166666666666666,10.684880283216405,23,5.134831460674158,3.6666666666666665,6,0.7415730337078652,85.34723293982148,0.42696629213483145
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,8,171,96,21.375,20.839094441526417,36,5.058479532163743,3.5555555555555554,9,0.5614035087719298,61.200259803703865,0.5146198830409356
2025-03-07_vrei-sa-fii-parte-din-schimbare-alatura-te-echipei-de-volunt,2025-03-07,facebook-post,2025Q2 campanie + investitură,5,61,54,12.2,4.8166378315169185,15,5.950819672131147,4.0,7,0.8852459016393442,148.84,0.3442622950819672
2025-03-08_am-avut-ieri-placerea-de-a-oferi-flori-doamnelor-care-lucrea,2025-03-08,facebook-post,2025Q2 campanie + investitură,6,114,74,19.166666666666668,10.628577828979127,27,5.201754385964913,5.0,8,0.6491228070175439,56.589354838709674,0.45614035087719296
2025-03-08_ce-ne-am-face-fara-femeile-din-viata-noastra-azi-sa-le-sarba,2025-03-08,facebook-post,2025Q2 campanie + investitură,4,30,25,7.5,5.0,9,4.8,2.75,4,0.8333333333333334,0.0,0.6
2025-03-08_de-8-martie-femeile-sunt-sarbatorite-cu-flori-si-complimente,2025-03-08,facebook-post,2025Q2 campanie + investitură,6,138,96,24.0,11.865917579353061,29,5.130434782608695,5.166666666666667,9,0.6956521739130435,138.0,0.463768115942029
2025-03-08_peste-15-000-de-puieti-si-arbori-forestieri-sunt-plantati-in,2025-03-08,facebook-post,2025Q2 campanie + investitură,3,89,68,30.333333333333332,18.583146486355137,25,5.348314606741573,5.333333333333333,7,0.7640449438202247,105.61333333333334,0.34831460674157305
2025-03-08_vocea-oamenilor-va-conta-mai-mult-decat-vocea-politicienilor,2025-03-08,facebook-post,2025Q2 campanie + investitură,2,19,17,9.5,0.7071067811865476,9,6.157894736842105,2.5,3,0.8947368421052632,0.0,0.10526315789473684
2025-03-09_fiecare-conversatie-cu-tinerii-este-o-lectie-despre-dorinta,2025-03-09,facebook-post,2025Q2 campanie + investitură,3,31,28,10.333333333333334,10.115993936995679,5,5.354838709677419,3.3333333333333335,6,0.9032258064516129,0.0,0.3548387096774194
2025-03-09_interventii-pentru-repararea-strazilor-administratia-strazil,2025-03-09,facebook-post,2025Q2 campanie + investitură,16,159,117,10.125,11.971493919585253,31,5.811320754716981,3.1875,9,0.7358490566037735,168.54,0.3081761006289308
2025-03-09_sa-nu-uitam-niciodata-am-depus-astazi-o-coroana-de-flori-la,2025-03-09,facebook-post,2025Q2 campanie + investitură,2,54,42,27.0,15.556349186104045,16,4.833333333333333,5.5,6,0.7777777777777778,68.04,0.5
2025-03-11_facem-curatenia-de-primavara-in-parcurile-pe-care-le-adminis,2025-03-11,facebook-post,2025Q2 campanie + investitură,6,131,94,21.833333333333332,14.218532507494107,38,5.99236641221374,5.333333333333333,8,0.7175572519083969,111.0709939148073,0.3282442748091603
2025-03-11_onest-cu-el-insusi-onest-cu-membrii-familiei-onest-cu-cei-di,2025-03-11,facebook-post,2025Q2 campanie + investitură,2,15,11,7.5,7.7781745930520225,2,5.533333333333333,2.5,4,0.7333333333333333,0.0,0.4666666666666667
2025-03-11_partidele-politice-corupte-care-au-promovat-incompetenti-in,2025-03-11,facebook-post,2025Q2 campanie + investitură,9,97,66,11.0,8.108637370113428,22,5.618556701030927,3.4444444444444446,6,0.6804123711340206,57.33686440677966,0.4639175257731959
2025-03-11_pe-nicusor-l-am-vazut-mereu-ca-pe-un-invingator-romaniaonest,2025-03-11,facebook-post,2025Q2 campanie + investitură,2,12,11,6.0,5.656854249492381,2,5.75,1.5,2,0.9166666666666666,0.0,0.4166666666666667
2025-03-11_responsabilitate-tenacitate-si-acasa-si-in-societate-romania,2025-03-11,facebook-post,2025Q2 campanie + investitură,2,9,8,4.5,3.5355339059327378,2,8.444444444444445,1.0,2,0.8888888888888888,0.0,0.3333333333333333
2025-03-12_am-semnat-un-acord-cadru-pe-patru-ani-prin-administratia-str,2025-03-12,facebook-post,2025Q2 campanie + investitură,5,149,100,30.0,13.0,35,5.74496644295302,6.8,10,0.6711409395973155,88.48405732341772,0.37583892617449666
2025-03-12_cand-m-am-intors-din-franta-n-am-suportat-nedreptatea-lupta,2025-03-12,facebook-post,2025Q2 campanie + investitură,3,14,13,4.666666666666667,4.618802153517006,2,6.357142857142857,1.6666666666666667,3,0.9285714285714286,0.0,0.35714285714285715
2025-03-12_domnul-cristian-tudor-popescu-mi-a-solicitat-la-finalul-inte,2025-03-12,facebook-post,2025Q2 campanie + investitură,3,52,47,17.666666666666668,14.742229591663987,23,5.75,3.6666666666666665,6,0.9038461538461539,151.42400000000004,0.34615384615384615
2025-03-12_m-am-revazut-la-alba-iulia-cu-un-prieten-vechi-alaturi-de-ca,2025-03-12,facebook-post,2025Q2 campanie + investitură,2,45,35,22.5,2.1213203435596424,21,4.711111111111111,6.5,7,0.7777777777777778,0.0,0.4666666666666667
2025-03-12_nicusor-ar-putea-sa-faca-din-romania-o-tara-din-care-sa-nu-s,2025-03-12,facebook-post,2025Q2 campanie + investitură,2,18,16,9.0,9.899494936611665,2,4.777777777777778,3.0,5,0.8888888888888888,0.0,0.5555555555555556
2025-03-12_schimbari-prin-puterea-exemplului-romaniaonesta-nicusorprese,2025-03-12,facebook-post,2025Q2 campanie + investitură,2,6,6,3.0,1.4142135623730951,2,10.0,2.0,2,1.0,0.0,0.16666666666666666
2025-03-13_34-4-milioane-de-euro-pentru-modernizarea-sistemului-de-term,2025-03-13,facebook-post,2025Q2 campanie + investitură,6,182,101,30.833333333333332,17.30221565773201,43,5.686813186813187,5.0,7,0.554945054945055,61.529891903816456,0.41208791208791207
2025-03-13_cea-mai-violenta-problema-cu-care-se-confrunta-multe-familii,2025-03-13,facebook-post,2025Q2 campanie + investitură,2,16,16,8.0,8.48528137423857,2,6.375,3.5,5,1.0,0.0,0.4375
2025-03-13_lucrurile-importante-nu-sunt-doar-cele-care-se-vad-la-supraf,2025-03-13,facebook-post,2025Q2 campanie + investitură,3,23,22,7.666666666666667,5.8594652770823155,10,5.521739130434782,1.75,4,0.9565217391304348,0.0,0.5652173913043478
2025-03-13_lupta-de-10-ani-cu-institutiile-strambe-ale-statului-si-cu-m,2025-03-13,facebook-post,2025Q2 campanie + investitură,3,36,35,12.666666666666666,9.71253485622231,15,5.194444444444445,2.6666666666666665,4,0.9722222222222222,0.0,0.4444444444444444
2025-03-13_niciodata-nu-am-suportat-nedreptatea-am-luptat-peste-10-ani,2025-03-13,facebook-post,2025Q2 campanie + investitură,5,54,43,11.0,12.328828005937952,12,6.203703703703703,3.0,6,0.7962962962962963,74.22545454545454,0.42592592592592593
2025-03-13_tomograful-sonic-picus-detecteaza-in-mod-non-invaziv-eventua,2025-03-13,facebook-post,2025Q2 campanie + investitură,3,147,107,49.333333333333336,28.148416178061126,46,5.700680272108843,7.333333333333333,8,0.7278911564625851,122.76560596026492,0.4489795918367347
2025-03-14_am-avut-o-intalnire-importanta-la-sediul-primariei-capitalei,2025-03-14,facebook-post,2025Q2 campanie + investitură,7,181,110,26.571428571428573,19.01628374890971,36,5.790055248618785,4.857142857142857,8,0.6077348066298343,81.30154193741492,0.39226519337016574
2025-03-14_arcul-de-triumf-va-fi-deschis-permanent-pentru-vizitare-ince,2025-03-14,facebook-post,2025Q2 campanie + investitură,7,142,89,21.285714285714285,10.515294982615968,28,5.464788732394366,4.428571428571429,7,0.6267605633802817,74.75633383010432,0.4507042253521127
2025-03-14_ce-le-as-spune-tinerilor-e-nevoie-de-o-schimbare-si-simt-si,2025-03-14,facebook-post,2025Q2 campanie + investitură,3,17,15,5.666666666666667,4.041451884327381,5,4.9411764705882355,2.0,3,0.8823529411764706,0.0,0.6470588235294118
2025-03-14_daca-vrem-sa-i-aducem-pe-romanii-plecati-acasa-trebuie-sa-le,2025-03-14,facebook-post,2025Q2 campanie + investitură,2,20,18,10.0,11.313708498984761,2,5.5,3.5,5,0.9,0.0,0.4
2025-03-14_sarut-mana-aglaia-romaniaonesta-nicusorpresedinte,2025-03-14,facebook-post,2025Q2 campanie + investitură,2,5,5,2.5,0.7071067811865476,2,9.0,1.5,2,1.0,0.0,0.0
2025-03-14_te-astept-sambata-15-martie-in-orasele-tulcea-si-constanta-s,2025-03-14,facebook-post,2025Q2 campanie + investitură,4,61,52,15.5,6.60807586719967,19,5.885245901639344,5.0,7,0.8524590163934426,115.76444444444441,0.3114754098360656
2025-03-14_tinerii-au-nevoie-de-motive-sa-ramana-in-romania-si-sa-conti,2025-03-14,facebook-post,2025Q2 campanie + investitură,3,36,29,12.0,7.937253933193772,15,4.861111111111111,3.6666666666666665,6,0.8055555555555556,0.0,0.5555555555555556
2025-03-15_anul-acesta-se-implinesc-35-de-ani-de-la-citirea-proclamatie,2025-03-15,facebook-post,2025Q2 campanie + investitură,5,113,80,23.2,12.755391017134675,30,5.336283185840708,4.8,6,0.7079646017699115,67.26121876593575,0.45132743362831856
2025-03-15_de-ziua-internationala-a-raurilor-angajatii-alpab-impreuna-c,2025-03-15,facebook-post,2025Q2 campanie + investitură,7,199,126,28.857142857142858,10.253919111386491,42,5.1959798994974875,5.285714285714286,9,0.6331658291457286,99.5,0.38190954773869346
2025-03-15_felicit-comunitatea-maghiara-din-romania-cu-ocazia-zilei-mag,2025-03-15,facebook-post,2025Q2 campanie + investitură,2,39,36,19.5,4.949747468305833,16,5.769230769230769,5.0,6,0.9230769230769231,0.0,0.4358974358974359
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,4,80,59,20.0,14.259499757471625,31,5.65,4.25,8,0.7375,82.66666666666669,0.4125
2025-03-15_romania-trebuie-sa-se-dezvolte-mult-mai-echilibrat-si-sa-imp,2025-03-15,facebook-post,2025Q2 campanie + investitură,6,148,96,24.666666666666668,9.41629792788369,26,5.574324324324325,4.5,9,0.6486486486486487,94.29510109133079,0.4527027027027027
2025-03-16_in-zgomotul-electoral-a-fost-tratata-prea-discret-stirea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,6,205,118,34.5,47.73573085226621,28,4.712195121951219,4.166666666666667,9,0.5756097560975609,88.38931718061674,0.5073170731707317
2025-03-16_o-noua-actiune-de-informare-si-control-pentru-verificarea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,7,119,75,19.0,11.224972160321824,23,5.19327731092437,4.571428571428571,7,0.6302521008403361,64.94311667686745,0.47058823529411764
2025-03-16_tulcea-si-ivan-patzaichinivan-patzaichin-un-model-de-modesti,2025-03-16,facebook-post,2025Q2 campanie + investitură,2,14,13,7.0,8.48528137423857,1,6.428571428571429,2.0,3,0.9285714285714286,0.0,0.2857142857142857
2025-03-17_un-bloc-de-locuinte-situat-pe-calea-victoriei-nr-101-va-fi-c,2025-03-17,facebook-post,2025Q2 campanie + investitură,4,102,70,27.25,12.737739202856996,24,5.549019607843137,6.0,8,0.6862745098039216,90.30275229357798,0.39215686274509803
2025-03-17_unii-ma-considera-incapatanat-altii-ma-vad-perseverent-acest,2025-03-17,facebook-post,2025Q2 campanie + investitură,3,54,45,18.0,21.0,9,5.722222222222222,3.6666666666666665,7,0.8333333333333334,90.72000000000004,0.48148148148148145
2025-03-18_am-acordat-un-interviu-pentru-cotidianul-le-monde-in-care-am,2025-03-18,facebook-post,2025Q2 campanie + investitură,3,53,41,17.666666666666668,14.011899704655802,22,5.660377358490566,4.666666666666667,7,0.7735849056603774,59.271666666666675,0.4528301886792453
2025-03-18_am-semnat-autorizatia-de-construire-pentru-restaurarea-palat,2025-03-18,facebook-post,2025Q2 campanie + investitură,3,78,59,26.333333333333332,7.505553499465135,26,5.833333333333333,8.666666666666666,14,0.7564102564102564,89.65894736842105,0.38461538461538464
2025-03-18_transparenta-cheltuirii-banilor-cetatenilor-trebuie-sa-devin,2025-03-18,facebook-post,2025Q2 campanie + investitură,4,100,69,25.25,27.244265451650556,14,5.27,5.25,8,0.69,100.0,0.45
2025-03-19_deschidem-inca-doua-noi-santiere-pentru-modernizarea-a-21-5,2025-03-19,facebook-post,2025Q2 campanie + investitură,4,174,100,46.5,26.614532371118855,43,5.672413793103448,6.5,11,0.5747126436781609,69.08497957543696,0.3218390804597701
2025-03-19_multumesc-diaspora-sunt-impresionat-de-gestul-romanilor-din,2025-03-19,facebook-post,2025Q2 campanie + investitură,3,24,22,8.0,6.0,8,6.083333333333333,2.6666666666666665,4,0.9166666666666666,0.0,0.4166666666666667
2025-03-20_am-o-mare-admiratie-pentru-romanii-care-au-plecat-din-tara-a,2025-03-20,facebook-post,2025Q2 campanie + investitură,6,101,63,17.0,10.158740079360236,22,4.425742574257426,4.666666666666667,8,0.6237623762376238,57.662607449856736,0.5742574257425742
